pid,collaborative,duration_ms,num_albums,num_artists,num_edits,num_followers,num_tracks,diversity_ratio
532,false,36226179,104,78,52,2,146,0.5342465753424658
533,false,7660529,9,3,3,1,34,0.08823529411764706
534,false,3337982,7,4,3,1,13,0.3076923076923077
535,false,12714068,11,3,5,4,46,0.06521739130434782
536,false,6307309,22,21,2,1,25,0.84
537,false,8004959,30,20,3,1,36,0.5555555555555556
538,false,6152042,25,26,10,2,28,0.9285714285714286
539,false,6360096,28,28,12,17,28,1.0
540,false,12236130,46,31,28,1,52,0.5961538461538461
541,false,7853935,28,25,6,1,33,0.7575757575757576
542,false,16232654,63,51,8,1,68,0.75
543,false,23420250,74,66,22,1,87,0.7586206896551724
544,false,16052704,74,72,43,1,77,0.935064935064935
545,false,6134043,7,9,8,1,28,0.32142857142857145
546,false,11605181,45,36,2,1,50,0.72
547,false,7144512,25,22,4,2,28,0.7857142857142857
548,false,4917985,18,16,6,1,19,0.8421052631578947
549,false,9943008,35,25,18,1,41,0.6097560975609756
550,false,7021790,32,29,14,1,34,0.8529411764705882
551,false,8010074,27,21,9,1,33,0.6363636363636364
552,false,14999951,54,27,9,1,70,0.38571428571428573
553,false,51960956,106,54,21,2,215,0.25116279069767444
554,false,34293733,78,51,11,1,149,0.3422818791946309
555,false,12126027,55,46,31,1,55,0.8363636363636363
556,false,12485588,44,32,13,2,52,0.6153846153846154
557,false,16177296,68,59,14,1,70,0.8428571428571429
558,false,11207126,36,27,19,1,47,0.574468085106383
559,false,54172588,194,133,48,1,238,0.5588235294117647
560,false,40357199,159,117,54,4,178,0.6573033707865169
561,false,11172502,36,27,24,1,45,0.6
562,false,20561260,76,38,23,3,97,0.3917525773195876
563,false,3111368,12,12,6,2,14,0.8571428571428571
564,false,2708554,9,6,5,1,18,0.3333333333333333
565,false,31188684,110,73,31,2,138,0.5289855072463768
566,false,3268105,15,14,2,1,16,0.875
567,false,11137339,41,35,3,3,50,0.7
568,false,4301677,3,3,2,1,15,0.2
569,false,5571550,20,19,11,1,22,0.8636363636363636
570,false,4908101,22,22,18,1,23,0.9565217391304348
571,false,3988434,14,15,2,1,19,0.7894736842105263
572,false,40128864,144,115,29,3,177,0.6497175141242938
573,false,18296820,50,24,12,2,81,0.2962962962962963
574,false,3835740,16,15,3,2,18,0.8333333333333334
575,false,10530173,40,31,3,1,45,0.6888888888888889
576,false,7021475,31,24,5,1,33,0.7272727272727273
577,false,7768668,26,21,6,1,31,0.6774193548387096
578,false,5712179,13,6,3,1,24,0.25
579,false,6441285,25,24,2,2,27,0.8888888888888888
580,false,12819026,45,36,4,1,48,0.75
581,false,18255875,59,44,40,3,82,0.5365853658536586
582,false,9647235,62,62,24,1,63,0.9841269841269841
583,false,14688453,37,23,28,1,60,0.38333333333333336
584,false,48057518,161,113,70,1,192,0.5885416666666666
585,false,43243567,166,128,2,1,191,0.6701570680628273
586,false,48386406,151,120,84,3,205,0.5853658536585366
587,false,2061707,9,9,11,1,10,0.9
588,false,13467774,57,51,7,2,58,0.8793103448275862
589,false,19112247,65,46,55,1,83,0.5542168674698795
590,false,12272944,46,34,23,1,54,0.6296296296296297
591,false,4685643,17,8,5,1,19,0.42105263157894735
592,false,39659165,90,70,68,3,154,0.45454545454545453
593,true,11959181,47,44,14,1,50,0.88
594,false,7454627,29,18,5,3,31,0.5806451612903226
595,false,7380665,34,33,23,1,35,0.9428571428571428
596,false,13723702,39,30,21,1,59,0.5084745762711864
597,false,13258547,30,18,3,1,55,0.32727272727272727
598,false,8640760,37,32,24,1,40,0.8
599,false,3629722,15,15,9,1,15,1.0
600,false,33196793,132,94,56,1,149,0.6308724832214765
601,false,7986767,30,29,14,1,35,0.8285714285714286
602,false,9442946,40,36,22,1,44,0.8181818181818182
603,false,18769628,70,63,13,1,82,0.7682926829268293
604,false,5148619,22,19,19,1,23,0.8260869565217391
605,false,20859978,66,45,24,3,97,0.4639175257731959
606,false,23694980,81,35,12,1,114,0.30701754385964913
607,false,30633014,110,94,95,3,124,0.7580645161290323
608,false,22443152,74,67,35,2,99,0.6767676767676768
609,false,16008992,64,54,6,1,68,0.7941176470588235
610,false,14049210,49,28,2,1,54,0.5185185185185185
611,false,36233599,110,71,13,1,147,0.48299319727891155
612,false,17784074,68,60,9,1,81,0.7407407407407407
613,false,9861751,43,35,5,1,43,0.813953488372093
614,false,14907387,45,38,36,1,62,0.6129032258064516
615,false,8748346,16,9,7,3,43,0.20930232558139536
616,false,32741859,111,87,7,4,136,0.6397058823529411
617,false,11747290,41,26,13,1,50,0.52
618,false,9361587,9,6,9,1,50,0.12
619,false,5342656,19,16,5,1,23,0.6956521739130435
620,false,4427301,19,19,10,1,20,0.95
621,false,23742634,69,50,38,1,101,0.49504950495049505
622,false,7360004,29,25,13,1,32,0.78125
623,false,13430043,50,44,6,2,53,0.8301886792452831
624,false,2581672,4,3,3,1,14,0.21428571428571427
625,false,21621494,83,58,31,1,90,0.6444444444444445
626,false,26324743,72,53,54,3,120,0.44166666666666665
627,false,13968820,52,44,33,1,58,0.7586206896551724
628,false,4959544,20,20,10,1,21,0.9523809523809523
629,false,4904070,18,16,4,1,20,0.8
630,false,13661915,56,51,3,1,62,0.8225806451612904
631,false,17638514,56,38,25,1,61,0.6229508196721312
632,false,13525669,45,26,6,1,51,0.5098039215686274
633,false,40718107,107,65,98,2,194,0.33505154639175255
634,false,13777908,51,41,26,3,56,0.7321428571428571
635,false,20315610,78,62,44,2,87,0.7126436781609196
636,false,17115146,74,69,48,3,78,0.8846153846153846
637,false,53561016,187,122,84,6,205,0.5951219512195122
638,false,8484680,24,31,2,1,31,1.0
639,false,10811435,23,16,14,3,42,0.38095238095238093
640,false,8442162,34,24,9,1,38,0.631578947368421
641,false,2199492,8,8,2,1,8,1.0
642,false,23171508,80,58,43,1,104,0.5576923076923077
643,false,27948831,98,79,8,1,120,0.6583333333333333
644,false,5999255,29,30,2,1,32,0.9375
645,false,7787927,28,25,17,2,29,0.8620689655172413
646,false,3920384,18,17,5,1,18,0.9444444444444444
647,false,37436319,141,115,80,2,155,0.7419354838709677
648,false,32272406,114,87,23,8,134,0.6492537313432836
649,false,26106219,70,45,8,1,110,0.4090909090909091
650,false,9501803,40,39,3,2,41,0.9512195121951219
651,false,10661944,38,25,18,1,46,0.5434782608695652
652,false,9750954,36,32,19,1,40,0.8
653,false,4042536,5,3,5,1,10,0.3
654,false,10709181,43,36,10,5,44,0.8181818181818182
655,false,9090977,34,31,10,2,50,0.62
656,false,21698803,89,63,10,1,103,0.6116504854368932
657,false,26763493,103,76,52,8,124,0.6129032258064516
658,false,17015069,53,40,21,1,64,0.625
659,false,34378400,126,106,24,1,164,0.6463414634146342
660,false,19777780,53,25,3,2,91,0.27472527472527475
661,false,13099768,55,42,14,1,58,0.7241379310344828
662,false,49666604,178,175,94,5,183,0.9562841530054644
663,false,12167420,46,36,3,1,53,0.6792452830188679
664,false,4274978,16,14,6,3,17,0.8235294117647058
665,false,12627140,54,50,16,2,61,0.819672131147541
666,false,7611809,28,27,4,1,30,0.9
667,false,24668922,28,19,5,1,60,0.31666666666666665
668,false,4120084,19,17,5,1,19,0.8947368421052632
669,false,12330426,57,54,23,2,59,0.9152542372881356
670,false,11507643,41,29,7,1,47,0.6170212765957447
671,false,12802098,9,3,5,2,62,0.04838709677419355
672,false,18320544,56,43,22,1,74,0.581081081081081
673,false,34939410,120,88,50,9,156,0.5641025641025641
674,false,7211102,16,8,5,1,29,0.27586206896551724
675,false,1009640,6,5,5,1,6,0.8333333333333334
676,false,26815535,91,65,51,1,107,0.6074766355140186
677,false,13221058,45,34,12,1,52,0.6538461538461539
678,false,2962703,6,5,6,1,13,0.38461538461538464
679,false,12591911,37,23,11,1,44,0.5227272727272727
680,false,54799152,106,48,9,3,235,0.20425531914893616
681,false,3881116,15,11,2,1,16,0.6875
682,false,19352924,56,53,22,1,89,0.5955056179775281
683,false,43502622,150,90,23,1,185,0.4864864864864865
684,false,7051357,23,11,2,1,39,0.28205128205128205
685,false,2702997,7,3,2,1,11,0.2727272727272727
686,false,9534014,4,3,2,1,43,0.06976744186046512
687,false,27764324,108,83,13,1,121,0.6859504132231405
688,false,12739933,30,13,8,1,55,0.23636363636363636
689,false,49939410,201,155,6,1,235,0.6595744680851063
690,false,11414196,48,46,8,1,52,0.8846153846153846
691,false,27828112,82,52,40,1,117,0.4444444444444444
692,false,4284245,19,19,6,1,19,1.0
693,false,15706786,64,51,24,2,74,0.6891891891891891
694,false,48786515,140,80,48,1,190,0.42105263157894735
695,false,4444821,17,19,4,1,20,0.95
696,false,7086556,26,18,21,1,32,0.5625
697,false,19365645,77,62,28,1,89,0.6966292134831461
698,false,3627449,11,10,3,2,14,0.7142857142857143
699,false,41477384,150,133,83,2,183,0.726775956284153
700,false,17319215,57,41,19,1,72,0.5694444444444444
701,false,10178516,37,28,15,1,38,0.7368421052631579
702,true,4597865,21,19,2,1,23,0.8260869565217391
703,false,45821977,180,172,63,1,198,0.8686868686868687
704,false,55454339,96,48,46,1,220,0.21818181818181817
705,false,5604771,22,17,15,1,23,0.7391304347826086
706,false,1008292,5,5,2,1,5,1.0
707,false,2186968,10,9,4,1,10,0.9
708,false,9395168,42,38,15,3,43,0.8837209302325582
709,false,5311158,24,23,22,1,24,0.9583333333333334
710,false,1782858,4,3,3,2,8,0.375
711,true,2636272,9,9,3,1,9,1.0
712,false,34147242,113,87,50,1,122,0.7131147540983607
713,false,19341106,53,30,21,1,83,0.3614457831325301
714,false,12212703,37,30,12,2,55,0.5454545454545454
715,false,14771305,29,25,10,3,44,0.5681818181818182
716,false,7487981,34,31,10,1,35,0.8857142857142857
717,false,13118525,55,46,3,1,56,0.8214285714285714
718,false,5718853,11,6,3,1,24,0.25
719,false,8941719,9,7,2,1,88,0.07954545454545454
720,false,11999709,46,41,3,2,51,0.803921568627451
721,false,9229731,35,25,8,1,40,0.625
722,false,15947956,65,56,48,1,68,0.8235294117647058
723,false,4595425,17,14,5,1,19,0.7368421052631579
724,false,24839332,83,65,2,1,106,0.6132075471698113
725,false,7336109,21,8,7,2,33,0.24242424242424243
726,false,6167484,22,20,14,1,23,0.8695652173913043
727,false,14441367,49,38,21,1,56,0.6785714285714286
728,false,9932312,42,31,8,2,48,0.6458333333333334
729,false,23456397,97,77,37,1,104,0.7403846153846154
730,false,28331164,103,91,50,1,133,0.6842105263157895
731,false,28277577,75,70,20,1,104,0.6730769230769231
732,false,3024234,11,9,7,1,14,0.6428571428571429
733,false,21415521,65,41,46,3,91,0.45054945054945056
734,false,28437764,100,62,4,1,117,0.5299145299145299
735,false,11397414,39,35,20,1,46,0.7608695652173914
736,false,6671217,22,19,3,1,28,0.6785714285714286
737,false,7650968,29,26,17,1,35,0.7428571428571429
738,false,3790756,10,6,10,1,15,0.4
739,false,10523041,39,35,11,3,42,0.8333333333333334
740,false,49344651,137,72,18,3,195,0.36923076923076925
741,false,8268004,20,7,2,2,40,0.175
742,false,5964742,17,16,5,1,31,0.5161290322580645
743,false,57648694,168,103,131,1,245,0.4204081632653061
744,false,17577615,71,57,26,1,75,0.76
745,false,12585034,68,64,4,1,70,0.9142857142857143
746,false,5825144,15,12,12,1,21,0.5714285714285714
747,false,18601789,74,61,11,1,79,0.7721518987341772
748,false,14585036,29,66,8,1,85,0.7764705882352941
749,false,9527681,4,4,2,1,36,0.1111111111111111
750,false,7288529,24,19,4,2,33,0.5757575757575758
751,false,34151580,136,115,51,2,150,0.7666666666666667
752,false,31521556,89,62,3,1,138,0.4492753623188406
753,false,5925277,26,26,2,1,26,1.0
754,false,20780240,67,51,19,1,88,0.5795454545454546
755,false,11396880,38,24,7,1,50,0.48
756,false,4459168,18,15,10,1,18,0.8333333333333334
757,false,3359795,15,12,12,1,16,0.75
758,false,8001919,32,32,2,1,35,0.9142857142857143
759,false,6379515,22,20,10,1,28,0.7142857142857143
760,false,24626349,82,58,27,1,110,0.5272727272727272
761,false,8527771,18,15,9,2,39,0.38461538461538464
762,false,12776721,33,20,17,1,45,0.4444444444444444
763,false,8428187,31,24,11,1,36,0.6666666666666666
764,false,4471587,17,15,2,1,18,0.8333333333333334
765,false,15112167,37,59,15,1038,81,0.7283950617283951
766,false,19218683,64,47,19,1,85,0.5529411764705883
767,false,37324571,72,42,32,1,149,0.28187919463087246
768,false,18923675,21,14,15,1,73,0.1917808219178082
769,false,34553175,138,123,67,1,157,0.7834394904458599
770,false,14712101,66,54,26,1,67,0.8059701492537313
771,false,2047905,4,4,3,1,6,0.6666666666666666
772,false,3861715,17,16,3,1,20,0.8
773,false,29527994,114,80,4,1,126,0.6349206349206349
774,false,3576468,11,10,2,1,16,0.625
775,false,5567327,23,21,12,2,24,0.875
776,false,8111527,15,9,3,1,35,0.2571428571428571
777,false,4151649,17,15,4,1,19,0.7894736842105263
778,false,3718999,13,13,2,1,16,0.8125
779,false,20563322,62,46,9,1,85,0.5411764705882353
780,false,5516260,22,15,3,1,23,0.6521739130434783
781,false,31118595,11,5,2,1,121,0.04132231404958678
782,false,54713205,194,134,95,1,235,0.5702127659574469
783,false,3368165,11,10,3,1,17,0.5882352941176471
784,false,2394320,10,10,6,2,10,1.0
785,false,13069216,51,44,5,2,55,0.8
786,false,14198994,51,46,31,1,59,0.7796610169491526
787,false,1805998,7,7,2,1,7,1.0
788,false,7948938,23,13,2,1,30,0.43333333333333335
789,false,8070680,23,17,2,1,29,0.5862068965517241
790,false,4241859,20,17,10,3,20,0.85
791,false,10750810,29,14,3,1,48,0.2916666666666667
792,false,2275342,3,9,2,1,16,0.5625
793,false,21382504,83,67,31,4,90,0.7444444444444445
794,true,5892847,17,10,5,2,28,0.35714285714285715
795,false,1914114,9,9,2,2,9,1.0
796,false,10056945,42,36,23,1,48,0.75
797,false,10142356,37,33,40,1,47,0.7021276595744681
798,false,7910361,29,21,9,1,34,0.6176470588235294
799,false,8202120,24,17,5,1,33,0.5151515151515151
800,false,2091648,7,4,2,1,8,0.5
801,false,14488716,53,51,39,1,57,0.8947368421052632
802,true,25831390,15,9,6,1,94,0.09574468085106383
803,false,43421679,128,67,62,1,204,0.3284313725490196
804,false,20908133,81,62,10,1,86,0.7209302325581395
805,false,2638772,10,9,8,1,12,0.75
806,false,34849426,121,89,26,3,143,0.6223776223776224
807,false,16875684,67,51,6,1,75,0.68
808,false,27581867,30,16,7,1,113,0.1415929203539823
809,false,3250849,15,10,8,1,15,0.6666666666666666
810,false,2237697,7,7,4,1,10,0.7
811,false,46448007,21,59,5,1,234,0.25213675213675213
812,false,21656971,53,46,18,2,112,0.4107142857142857
813,false,8563173,35,31,7,1,41,0.7560975609756098
814,false,11396490,44,44,17,2,45,0.9777777777777777
815,false,42936735,180,149,6,1,189,0.7883597883597884
816,false,21676960,85,68,22,1,97,0.7010309278350515
817,false,12480160,44,33,13,1,53,0.6226415094339622
818,false,2868245,12,5,3,1,14,0.35714285714285715
819,false,4594018,21,21,5,1,21,1.0
820,false,3494895,17,16,3,1,17,0.9411764705882353
821,false,5151514,24,22,7,1,24,0.9166666666666666
822,false,36971214,107,73,72,1,165,0.44242424242424244
823,false,26510292,23,54,3,1,120,0.45
824,false,7481073,19,17,17,2,24,0.7083333333333334
825,false,17771865,70,58,4,6,78,0.7435897435897436
826,false,4370484,16,13,2,1,19,0.6842105263157895
827,false,5967277,24,15,4,1,24,0.625
828,false,4064674,17,16,4,1,18,0.8888888888888888
829,false,12196214,28,15,7,2,35,0.42857142857142855
830,false,3222010,14,12,6,1,16,0.75
831,false,16449976,69,54,59,2,76,0.7105263157894737
832,false,6103083,22,15,3,1,27,0.5555555555555556
833,false,27697847,97,73,4,1,128,0.5703125
834,false,3732421,14,18,6,2,19,0.9473684210526315
835,false,48926806,157,103,9,1,207,0.4975845410628019
836,false,3999213,17,16,2,1,19,0.8421052631578947
837,false,4015752,18,17,7,1,18,0.9444444444444444
838,false,29197826,66,42,73,2,121,0.34710743801652894
839,false,14518491,61,53,5,1,69,0.7681159420289855
840,false,26981820,52,39,27,3,117,0.3333333333333333
841,false,25135565,17,11,3,1,111,0.0990990990990991
842,false,27175214,19,9,7,1,136,0.0661764705882353
843,false,48585388,193,148,78,3,221,0.669683257918552
844,false,33568346,86,55,12,1,150,0.36666666666666664
845,false,2911434,12,11,2,1,12,0.9166666666666666
846,false,5756548,15,4,4,1,27,0.14814814814814814
847,false,50294546,121,85,56,1,211,0.4028436018957346
848,false,49717490,141,101,126,2,200,0.505
849,false,25884968,77,58,68,3,101,0.5742574257425742
850,false,12265773,51,36,4,1,53,0.6792452830188679
851,false,4241888,14,9,4,1,17,0.5294117647058824
852,false,11639639,49,45,35,1,49,0.9183673469387755
853,false,7744568,3,10,2,2,59,0.1694915254237288
854,false,54136863,167,102,37,3,218,0.46788990825688076
855,false,24098628,57,39,42,4,73,0.5342465753424658
856,false,3492144,16,15,5,1,16,0.9375
857,false,28867643,112,106,36,2,132,0.803030303030303
858,false,21620089,90,78,25,1,96,0.8125
859,false,42753000,147,117,42,1,179,0.6536312849162011
860,false,12286033,43,39,17,1,50,0.78
861,false,11146474,48,42,18,4,64,0.65625
862,false,3767219,12,11,2,1,14,0.7857142857142857
863,false,10463771,47,47,14,1,48,0.9791666666666666
864,false,18798519,69,56,37,1,72,0.7777777777777778
865,false,7703622,31,30,7,1,36,0.8333333333333334
866,false,33080913,42,30,26,2,91,0.32967032967032966
867,false,13703082,49,41,22,1,54,0.7592592592592593
868,false,4999906,22,21,12,1,22,0.9545454545454546
869,false,8765681,30,25,18,1,37,0.6756756756756757
870,false,11309492,41,35,12,1,47,0.7446808510638298
871,false,4523189,11,7,3,2,25,0.28
872,false,6091075,25,23,25,1,29,0.7931034482758621
873,true,7936491,28,25,9,1,31,0.8064516129032258
874,false,33793856,70,45,30,1,133,0.3383458646616541
875,false,9150473,21,12,3,1,42,0.2857142857142857
876,false,16582784,43,34,33,2,68,0.5
877,false,17181746,82,58,24,1,85,0.6823529411764706
878,false,1996675,6,5,5,1,9,0.5555555555555556
879,false,50341906,133,71,38,1,241,0.2946058091286307
880,false,6211312,21,18,10,1,26,0.6923076923076923
881,false,14597634,48,35,2,1,62,0.5645161290322581
882,false,1384776,6,6,4,1,6,1.0
883,false,18696030,74,49,2,1,82,0.5975609756097561
884,false,9151970,38,36,35,2,41,0.8780487804878049
885,false,14042586,54,48,5,1,59,0.8135593220338984
886,false,52613668,137,77,21,2,225,0.3422222222222222
887,false,15285499,63,57,22,1,66,0.8636363636363636
888,false,5887643,20,17,10,1,22,0.7727272727272727
889,false,8272231,6,3,3,1,35,0.08571428571428572
890,false,1718302,6,6,4,1,6,1.0
891,false,1724810,7,6,4,1,7,0.8571428571428571
892,false,3003906,11,11,2,8,11,1.0
893,true,29696098,98,42,14,1,135,0.3111111111111111
894,false,4413536,19,14,8,1,20,0.7
895,false,31869941,83,52,6,1,137,0.3795620437956204
896,false,44548821,141,58,6,6,207,0.28019323671497587
897,false,16408701,10,9,4,1,70,0.12857142857142856
898,false,10891819,42,39,28,1,45,0.8666666666666667
899,false,12802175,48,34,20,1,54,0.6296296296296297
900,false,3659376,14,10,2,1,14,0.7142857142857143
901,false,13208416,42,37,4,3,47,0.7872340425531915
902,false,9451263,36,24,6,1,42,0.5714285714285714
903,false,14511221,64,61,13,1,66,0.9242424242424242
904,false,7765445,22,18,4,2,26,0.6923076923076923
905,false,2442207,7,7,2,1,11,0.6363636363636364
906,false,5044396,30,30,2,1,30,1.0
907,false,25090570,103,78,27,1,113,0.6902654867256637
908,false,11656243,51,43,6,2,53,0.8113207547169812
909,false,2917328,10,6,4,1,14,0.42857142857142855
910,false,21314596,47,20,2,2,87,0.22988505747126436
911,false,8388914,28,28,10,1,41,0.6829268292682927
912,false,22637299,73,65,45,2,90,0.7222222222222222
913,false,31388970,118,91,13,1,134,0.6791044776119403
914,false,16432020,70,60,57,1,71,0.8450704225352113
915,false,1871236,6,6,3,2,8,0.75
916,false,24591942,68,30,8,1,89,0.33707865168539325
917,false,9008766,38,36,14,1,40,0.9
918,false,43003986,12,8,2,1,162,0.04938271604938271
919,false,11480569,45,42,7,1,48,0.875
920,false,31814633,142,127,13,1,146,0.8698630136986302
921,false,25827393,57,35,9,1,112,0.3125
922,false,2472526,12,12,2,1,12,1.0
923,false,8340370,32,30,12,1,36,0.8333333333333334
